GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV
"Jan 17, 2025",SAS vs. MEM,L,23,4,2,1,1,0,1
"Jan 15, 2025",SAS vs. MEM,L,22,9,4,2,0,1,1
"Jan 13, 2025",SAS @ LAL,W,17,2,1,0,0,0,0
"Jan 08, 2025",SAS @ MIL,L,27,9,3,1,0,0,1
"Jan 06, 2025",SAS @ CHI,L,16,12,4,0,0,0,0
"Jan 04, 2025",SAS vs. DEN,L,23,10,3,1,0,0,1
"Jan 03, 2025",SAS @ DEN,W,25,15,4,0,0,0,1
"Dec 31, 2024",SAS vs. LAC,W,16,9,2,1,0,1,1
"Dec 29, 2024",SAS @ MIN,L,11,0,1,1,1,1,0
"Dec 27, 2024",SAS @ BKN,W,20,18,2,1,2,0,1
"Dec 25, 2024",SAS @ NYK,L,26,9,2,1,0,0,0
"Dec 23, 2024",SAS @ PHI,L,29,15,8,1,0,1,3
"Dec 21, 2024",SAS vs. POR,W,24,7,3,0,1,0,3
"Dec 19, 2024",SAS vs. ATL,W,26,8,4,2,2,0,1
"Dec 15, 2024",SAS vs. MIN,L,29,11,6,1,2,0,0
"Dec 13, 2024",SAS @ POR,W,31,19,5,1,0,1,1
"Dec 08, 2024",SAS vs. NOP,W,35,12,6,0,0,1,1
"Dec 06, 2024",SAS vs. SAC,L,35,30,3,1,1,0,1
"Dec 05, 2024",SAS vs. CHI,L,25,12,3,1,0,1,0
"Dec 03, 2024",SAS @ PHX,L,28,9,6,1,0,0,2
"Dec 01, 2024",SAS @ SAC,W,32,19,8,1,2,1,0
"Nov 27, 2024",SAS vs. LAL,L,31,18,5,1,1,1,1
"Nov 26, 2024",SAS @ UTA,W,36,15,3,2,3,0,2
"Nov 23, 2024",SAS vs. GSW,W,34,9,5,1,0,2,0
"Nov 21, 2024",SAS vs. UTA,W,32,14,3,6,3,1,1
"Nov 19, 2024",SAS vs. OKC,W,28,12,7,0,2,1,3
"Nov 16, 2024",SAS @ DAL,L,25,13,2,0,0,2,1
"Nov 15, 2024",SAS vs. LAL,L,31,10,8,2,0,0,0
"Nov 13, 2024",SAS vs. WAS,W,33,12,5,2,1,0,0
"Nov 11, 2024",SAS vs. SAC,W,27,13,6,1,0,0,1
"Nov 09, 2024",SAS vs. UTA,L,25,5,6,2,0,1,2
"Nov 07, 2024",SAS vs. POR,W,33,14,6,2,1,0,1
"Nov 06, 2024",SAS @ HOU,L,28,13,3,2,0,0,2
"Nov 04, 2024",SAS @ LAC,L,38,21,5,2,0,0,0
"Nov 02, 2024",SAS vs. MIN,W,29,7,6,3,0,1,0
"Oct 31, 2024",SAS @ UTA,W,25,6,6,2,3,0,0
"Oct 30, 2024",SAS @ OKC,L,20,3,3,0,1,0,3
"Oct 28, 2024",SAS vs. HOU,L,28,5,5,1,1,1,0
"Oct 26, 2024",SAS vs. HOU,W,25,12,6,0,0,0,2
"Oct 24, 2024",SAS @ DAL,L,27,18,7,3,1,2,3
